AK,01/09/2020,40,30,30,,,hamilton ter,,0,,,0,8
AK,01/09/2021,21,34,34,,,w 184 st,,0,0830,0900,0,0
AK,01/09/2021,21,62,0,,,86 st,,0,0730,0800,0,0
AK,01/09/2021,38,1,1,,,pearl st,20ft s/of wall st,0,1000,1000,0,0
AK,01/09/2021,74,1,1,,,pearl st,20ft s/of wall st,0,,,0,0
AK,01/09/2022,40,103,103,,,93 ave,,0,,,0,0
AK,01/09/2023,21,109,109,,,union st,,0,1100,1230,0,0
AK,01/09/2023,36,0,0,,,sb morningstar rd @,lasalle st,0,,,2012,0
AK,01/09/2023,37,52,52,1052A,1052,valentine ave,,202301,0830,0700,0,0
AK,01/10/2015,14,105,105,,,c/o 219 st,merrick blvd,01/05/0001 12:00:00 PM,,,0,0
AK,01/10/2015,14,105,105,,,c/o 219 st,merrick blvd,01/05/0001 12:00:00 PM,,,0,0
AK,01/10/2015,21,115,115,,,37 ave,,01/05/0001 12:00:00 PM,0730,0800,0,0
AK,01/10/2015,21,115,115,,,37 ave,,01/05/0001 12:00:00 PM,0730,0800,0,0
AK,01/10/2015,40,43,,,,wheeler ave,,01/05/0001 12:00:00 PM,,,0,0
AK,01/10/2015,40,43,,,,wheeler ave,,01/05/0001 12:00:00 PM,,,0,0
AK,01/10/2015,40,47,47,,,e 237 st,60ft w/of bryant ave,01/05/0001 12:00:00 PM,,,0,0
AK,01/10/2015,40,47,47,,,e 237 st,60ft w/of bryant ave,01/05/0001 12:00:00 PM,,,0,0
AK,01/10/2017,37,20,20,0416P,0416,amsterdam ave,,201701,0100,1000,0,0
AK,01/10/2019,20,90,90,,,grand st,,0,,,0,0
AK,01/10/2019,21,114,114,,,33 st,,0,0830,1000,0,0
AK,01/10/2019,21,75,0,,,sheridan a,,0,0800,0930,0,0
AK,01/10/2019,21,79,0,,,herkimer s,,0,0800,0930,0,0
AK,01/10/2019,31,14,14,,,w 35 st,,0,0600,0600,0,0
AK,01/10/2020,21,61,61,,,e 2 st,,0,1130,0100,0,0
AK,01/10/2020,36,0,0,,,wb union tpke @ 259t,h st,0,,,2016,0
AK,01/10/2020,38,25,25,,,e 116 st,,0,0830,0700,0,0
AK,01/10/2022,36,0,0,,,sb marcus garvey blv,d @ park ave,0,,,2016,0
AK,01/10/2022,36,0,0,,,wb e 135 st @ alex,ander ave,0,,,2017,0
AK,01/10/2023,21,114,114,,,27 st,,0,0830,1000,0,0
AK,01/10/2023,21,48,48,,,arthur ave,,0,1130,0100,0,0
AK,01/10/2023,21,90,90,,,grand st,,0,0900,1030,0,0
AK,01/11/2015,40,20,20,,,west 8 s,,01/05/0001 12:00:00 PM,,,0,1
AK,01/11/2015,40,20,20,,,west 8 s,,01/05/0001 12:00:00 PM,,,0,1
AK,01/11/2016,21,75,75,,,barbey st,3ft s/of wortman ave,0,0930,0100,0,0
AK,01/11/2016,27,106,106,,,liberty ave,,0,,,2009,0
AK,01/11/2016,37,83,83,0131P,0131,knickerbocker ave,,201601,0800,0700,0,0
AK,01/11/2016,38,70,70,,,coney island ave,,0,0800,0700,0,0
AK,01/11/2016,40,104,104,,,gates ave,,0,,,0,5
AK,01/11/2016,50,61,61,,,e 6 st,0ft n/of a z,0,,,0,0
AK,01/11/2017,21,90,90,,,leonard st,,0,0830,1000,0,0
AK,01/11/2017,36,0,0,,,nb flatbush ave @ av,e m,0,,,2008,0
AK,01/11/2017,40,48,48,,,decatur ave,,0,,,0,8
AK,01/11/2017,40,48,48,,,decatur ave,,0,,,0,8
AK,01/11/2017,7,0,0,,,seagirt blvd (w/b) @,beach 9 st,0,,,2011,0
AK,01/11/2019,17,19,19,,,e 68 st,,0,0700,0400,0,0
AK,01/11/2019,20,111,111,,,cloverdale blvd,,0,0900,1100,0,0
AK,01/11/2019,21,67,67,,,martense st,,0,0830,1000,0,0
AK,01/11/2019,21,71,0,,,brooklyn ave,,0,1100,1230,0,0
AK,01/11/2019,21,79,79,,,clifton pl,,0,1100,1230,0,0
AK,01/11/2019,21,79,79,,,clifton pl,,0,1100,1230,0,0
AK,01/11/2022,40,114,114,,,41 st,,0,,,0,0
AK,01/11/2023,36,0,0,,,nb bay pkwy @ e 2,st,0,,,2018,0
AK,01/12/2015,20,66,66,,,52 st,,01/05/0001 12:00:00 PM,0700,0400,0,0
AK,01/12/2015,20,66,66,,,52 st,,01/05/0001 12:00:00 PM,0700,0400,0,0
AK,01/12/2015,21,114,114,,,31 st,,01/05/0001 12:00:00 PM,0830,1000,0,0
AK,01/12/2015,21,114,114,,,31 st,,01/05/0001 12:00:00 PM,0830,1000,0,0
AK,01/12/2015,21,94,94,,,n 9 st,,01/05/0001 12:00:00 PM,0800,0930,0,0
AK,01/12/2015,21,94,94,,,n 9 st,,01/05/0001 12:00:00 PM,0800,0930,0,0
AK,01/12/2015,24,23,23,,,e 109 st,90ft w/of 2 ave,01/05/0001 12:00:00 PM,0700,0400,0,0
AK,01/12/2015,24,23,23,,,e 109 st,90ft w/of 2 ave,01/05/0001 12:00:00 PM,0700,0400,0,0
AK,01/12/2015,38,48,48,,,e tremont ave,,01/05/0001 12:00:00 PM,0800,0700,0,0
AK,01/12/2015,38,48,48,,,e tremont ave,,01/05/0001 12:00:00 PM,0800,0700,0,0
AK,01/12/2016,21,30,30,,,w 153 st,,0,0900,1030,0,0
AK,01/12/2016,40,71,71,,,empire blvd,,0,,,0,0
AK,01/12/2016,69,13,13,,,e 20 st,,0,0800,0700,0,0
AK,01/12/2016,84,13,13,,,e 20 st,,0,,,0,0
AK,01/12/2017,21,102,102,,,127 st,,0,1200,0130,0,0
AK,01/12/2017,21,26,26,,,st nicholas ave,,0,0930,1109,0,0
AK,01/12/2017,21,66,0,,,50 st,,0,0830,1000,0,0
AK,01/12/2017,31,18,18,,,broadway,,0,0700,0600,0,0
AK,01/12/2017,36,0,0,,,eb union tpke @ 210t,h st,0,,,1995,0
AK,01/12/2019,19,24,24,,,amsterdam ave,,0,,,0,0
AK,01/12/2019,20,114,114,,,main ave,,0,0700,0700,0,0
AK,01/12/2019,20,70,70,,,martense st,,0,,,0,0
AK,01/12/2019,37,114,114,1236P,1236,broadway,,0,0800,0700,0,0
AK,01/12/2021,19,106,106,,,lefferts blvd,,0,,,0,0
AK,01/12/2021,31,13,13,,,w 27 st,,0,0800,0600,0,0
AK,01/12/2021,37,115,115,0215A,0215,junction blvd,,202101,0800,0700,0,0
AK,01/12/2021,40,42,42,,,franklin a,,0,,,0,0
AK,01/12/2022,19,71,71,,,lefferts ave,30ft w/of schenectad,0,,,0,0
AK,01/12/2022,36,0,0,,,wb e 135 st @ alex,ander ave,0,,,2017,0
AK,01/12/2022,40,114,114,,,41 st,,0,,,0,4
AK,01/12/2023,20,102,102,,,108 st,30ft s/of jamaica av,0,0800,0600,0,0
AK,01/12/2023,31,10,10,,,w 28 st,,0,0800,0700,0,0
AK,01/12/2023,5,0,0,,,nb rogers ave @ eras,mus st,0,,,2010,0
AK,01/13/2015,50,40,40,,,elton ave,0ft w/of e 160 st,01/05/0001 12:00:00 PM,,,0,0
AK,01/13/2015,50,40,40,,,elton ave,0ft w/of e 160 st,01/05/0001 12:00:00 PM,,,0,0
AK,01/13/2015,51,107,107,,,goethals ave,,01/05/0001 12:00:00 PM,,,0,0
AK,01/13/2015,51,107,107,,,goethals ave,,01/05/0001 12:00:00 PM,,,0,0
AK,01/13/2016,13,19,19,,,e 89 st,,0,0800,0600,0,0
AK,01/13/2016,38,67,67,,,a d,,0,0830,0700,0,0
AK,01/13/2017,21,26,26,,,e 116 st,,0,0930,1100,0,0
AK,01/13/2017,21,79,79,,,madison st,,0,1100,1230,0,0
AK,01/13/2019,40,102,102,,,94 st,,0,,,0,0
AK,01/13/2020,21,114,114,,,30 ave,,0,0730,0800,0,0
AK,01/13/2021,21,69,0,,,rockaway parkway,,0,0730,0800,0,0
AK,01/13/2022,21,90,0,00000,0000,kingsland a,,0,1130,0100,0,0
AK,01/13/2023,40,78,78,,,3 st,,0,,,0,0
AK,01/13/2023,46,19,19,,,3 a,,0,,,2016,0
AK,01/13/2023,5,0,0,,,nb rogers ave @ eras,mus st,0,,,2010,0
AK,01/14/2015,21,70,0,,,ave h,,01/05/0001 12:00:00 PM,0830,1000,0,0
AK,01/14/2015,21,70,0,,,ave h,,01/05/0001 12:00:00 PM,0830,1000,0,0
AK,01/14/2016,19,115,115,,,woodside ave,,0,,,0,0
AK,01/14/2016,21,70,70,,,e 23 st,15ft n/of a m,0,0830,1000,0,0
AK,01/14/2016,21,90,90,,,meserole st,,0,0930,1100,0,0
AK,01/14/2016,46,23,23,,,3 ave,,0,,,0,0
AK,01/14/2018,53,18,,,,broadway ave,,0,,,0,0
AK,01/14/2019,21,70,70,,,e 23 st,,0,1130,0100,0,0
AK,01/14/2019,21,78,78,,,5 st,,0,1130,0100,0,0
AK,01/14/2019,40,44,44,,,townsend ave,,0,,,0,0
AK,01/14/2020,14,18,18,,,e 56 st,,0,,,0,0
AK,01/14/2020,14,25,25,,,e 118 st,,0,0700,0600,0,0
AK,01/14/2020,21,68,68,,,95 st,,0,0930,1100,0,0
AK,01/14/2020,21,70,70,,,martense st,,0,0830,1000,0,0
AK,01/14/2020,21,71,0,,,troy ave,,0,1200,0130,0,0
AK,01/14/2022,36,0,0,,,wb union tpke @ 259t,h st,0,,,2020,0
AK,01/15/2015,14,103,103,,,161 st,,01/05/0001 12:00:00 PM,,,0,0
